dataset_id,data_mode,dimension,bin_width_ps,q,frame_len_symbols,frame_cap,frames_used_actual,decoder,channel_model,check_fraction,row_weight,max_iter,method,method_status,backend_status,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,runtime_s,notes,param_hash
qldpc_synth_q4_ser0p01_flen64,synthetic,4,,4,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_4,4,4,0,0,1.0,0.01171875,0.0,304.0,0.59375,0.01867740007583052,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=4; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=176; verification_bits=128; success=4/4,0b962a07318c87cc
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.046875,0.041015625,644.0,0.4192708333333333,0.20966469997074455,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=0/4,0b962a07318c87cc
qldpc_synth_q8_ser0p01_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,3,0,1,0.75,0.009765625,0.00390625,644.0,0.4192708333333333,3.2232667000498623,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=3/4,ec3c47203d968697
qldpc_synth_q8_ser0p01_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,3,0,1,0.75,0.01171875,0.0078125,512.0,0.6666666666666666,3.3254871999379247,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=3/4,70f03ad2a6815ec3
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,0,3,0.25,0.046875,0.02734375,644.0,0.4192708333333333,0.20769549999386072,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=1/4,eb5e714c53e22f14
qldpc_synth_q8_ser0p05_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,0,3,0.25,0.0625,0.03125,512.0,0.6666666666666666,0.8468382999999449,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=1/4,d3ef20759633ed3a
qldpc_synth_q8_ser0p01_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,3,0,1,0.75,0.009765625,0.00390625,896.0,0.5833333333333334,3.10668780002743,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=3/4,d3ef20759633ed3a
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,3,0,1,0.75,0.046875,0.00390625,896.0,0.5833333333333334,0.22543140000198036,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=3/4,43d014f94c106833
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.046875,0.052734375,644.0,0.4192708333333333,0.8864460999611765,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=0/4,ec3c47203d968697
qldpc_synth_q8_ser0p05_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,2,0,2,0.5,0.0625,0.015625,512.0,0.6666666666666666,1.3350496999919415,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=2/4,43d014f94c106833
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,0,3,0.25,0.09375,0.09765625,392.0,0.5104166666666666,0.09451670001726598,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=264; verification_bits=128; success=1/4,ec3c47203d968697
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.09375,0.0625,392.0,0.5104166666666666,0.10465179989114404,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=264; verification_bits=128; success=0/4,b2c6fbab915c06c2
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,1,3,0.0,0.09375,0.1015625,392.0,0.5104166666666666,0.35710919997654855,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=264; verification_bits=128; success=0/4,0b962a07318c87cc
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,1,2,0.25,0.09375,0.0390625,512.0,0.6666666666666666,0.11150900006759912,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=1/4,522f89e80edee7a1
qldpc_synth_q8_ser0p05_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,0,3,0.25,0.0625,0.02734375,512.0,0.6666666666666666,1.762121899984777,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=1/4,70f03ad2a6815ec3
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,2,2,0,0.5,0.09375,0.0390625,512.0,0.6666666666666666,0.11530469998251647,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=2/4,43d014f94c106833
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,2,1,1,0.5,0.09375,0.078125,392.0,0.5104166666666666,0.5367928999476135,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=264; verification_bits=128; success=2/4,eb5e714c53e22f14
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,0,3,0.25,0.046875,0.033203125,644.0,0.4192708333333333,1.8606163000222296,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=1/4,b2c6fbab915c06c2
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.046875,0.029296875,896.0,0.5833333333333334,1.8062507000286132,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=0/4,d3ef20759633ed3a
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.078125,0.0625,644.0,0.4192708333333333,0.8517860999563709,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=0/4,0b962a07318c87cc
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,1,2,0.25,0.09375,0.0625,512.0,0.6666666666666666,1.0270617000060156,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=1/4,70f03ad2a6815ec3
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,1,2,0.25,0.078125,0.029296875,896.0,0.5833333333333334,0.40587160002905875,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=1/4,522f89e80edee7a1
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,2,0,2,0.5,0.046875,0.013671875,896.0,0.5833333333333334,3.0050648000324145,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=2/4,522f89e80edee7a1
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.078125,0.068359375,644.0,0.4192708333333333,1.020390999969095,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=0/4,eb5e714c53e22f14
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,2,2,0.0,0.078125,0.044921875,896.0,0.5833333333333334,0.40208029991481453,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=0/4,70f03ad2a6815ec3
qldpc_synth_q8_ser0p08_flen64,synthetic,8,,8,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,1,0,3,0.25,0.09375,0.0546875,512.0,0.6666666666666666,2.700513600022532,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=384; verification_bits=128; success=1/4,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,4,0,0,1.0,0.01171875,0.0,480.0,0.46875,0.16460919997189194,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=4/4,ec3c47203d968697
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,0,4,0.0,0.078125,0.05859375,644.0,0.4192708333333333,2.277994400006719,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=0/4,b2c6fbab915c06c2
qldpc_synth_q8_ser0p01_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,4,0,0,1.0,0.009765625,0.0,896.0,0.5833333333333334,7.255398800014518,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=4/4,522f89e80edee7a1
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,2,1,1,0.5,0.078125,0.0234375,896.0,0.5833333333333334,1.6112461000448093,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=2/4,43d014f94c106833
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,1,3,0.0,0.078125,0.08203125,644.0,0.4192708333333333,3.320957100018859,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=516; verification_bits=128; success=0/4,ec3c47203d968697
qldpc_synth_q16_ser0p01_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.01171875,0.0078125,640.0,0.625,0.35250670008827,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=512; verification_bits=128; success=3/4,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.01171875,0.0078125,640.0,0.625,0.034551699995063245,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=512; verification_bits=128; success=3/4,70f03ad2a6815ec3
qldpc_synth_q16_ser0p01_flen128,synthetic,16,,16,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.009765625,0.00390625,816.0,0.3984375,0.06825899996329099,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=688; verification_bits=128; success=3/4,0b962a07318c87cc
qldpc_synth_q16_ser0p01_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.01171875,0.0078125,480.0,0.46875,0.9412033000262454,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=3/4,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen128,synthetic,16,,16,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.009765625,0.00390625,816.0,0.3984375,0.09690750006120652,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=43; syndrome_bits=688; verification_bits=128; success=3/4,ec3c47203d968697
qldpc_synth_q16_ser0p01_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,4,0,0,1.0,0.01171875,0.0,640.0,0.625,0.48609760007821023,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=32; syndrome_bits=512; verification_bits=128; success=4/4,43d014f94c106833
qldpc_synth_q8_ser0p05_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,2,0,2,0.5,0.046875,0.017578125,896.0,0.5833333333333334,5.086737200035714,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=4; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=2/4,70f03ad2a6815ec3
qldpc_synth_q16_ser0p01_flen128,synthetic,16,,16,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.009765625,0.00390625,1152.0,0.5625,0.0659138000337407,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1024; verification_bits=128; success=3/4,d3ef20759633ed3a
qldpc_synth_q16_ser0p01_flen128,synthetic,16,,16,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,4,0,0,1.0,0.009765625,0.0,816.0,0.3984375,0.4184792999876663,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=43; syndrome_bits=688; verification_bits=128; success=4/4,eb5e714c53e22f14
qldpc_synth_q16_ser0p01_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,3,0,1,0.75,0.01171875,0.0078125,480.0,0.46875,1.6781598000088707,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=3/4,b2c6fbab915c06c2
qldpc_synth_q16_ser0p01_flen128,synthetic,16,,16,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,4,0,0,1.0,0.009765625,0.0,1152.0,0.5625,0.2795605000574142,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=1024; verification_bits=128; success=4/4,522f89e80edee7a1
qldpc_synth_q16_ser0p03_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,2,0,2,0.5,0.03515625,0.0234375,480.0,0.46875,0.14691979996860027,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=3; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=2/4,0b962a07318c87cc
qldpc_synth_q16_ser0p03_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,1,0,3,0.25,0.03515625,0.0234375,480.0,0.46875,0.4337011999450624,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=1/4,b2c6fbab915c06c2
qldpc_synth_q8_ser0p08_flen128,synthetic,8,,8,128,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,reference,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_8,4,0,1,3,0.0,0.078125,0.0546875,896.0,0.5833333333333334,3.518723100074567,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=8; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=64; syndrome_bits=768; verification_bits=128; success=0/4,d3ef20759633ed3a
qldpc_synth_q16_ser0p03_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,1,0,3,0.25,0.03515625,0.02734375,480.0,0.46875,0.08892730006482452,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.33; row_weight=4; syndrome_symbols=22; syndrome_bits=352; verification_bits=128; success=1/4,eb5e714c53e22f14
qldpc_synth_q16_ser0p03_flen64,synthetic,16,,16,64,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,qldpc_reference,ok,qary_ldpc_reference_qary_hard_syndrome_bf_internal_gf2m_16,4,4,0,0,1.0,0.03515625,0.0,640.0,0.625,0.1455036000115797,qLDPC GF(q) syndrome reference decoder executed; not a full industrial qLDPC implementation; q=16; decoder=qary_hard_syndrome_bf; channel_model=qary_symmetric; check_fraction=0.5; row_weight=3; syndrome_symbols=32; syndrome_bits=512; verification_bits=128; success=4/4,522f89e80edee7a1
