dataset_id,dimension,bin_width_ps,leak_EC_actual_bits,leak_EC_per_input_bit,notes,method
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1112.0,0.3948863636363636,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=664; bisection_disclosures_bits=320; verification_bits=128; other_disclosures_bits=0; candidate_flips=80; verified_flips=80; total_blocks_checked=332; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.1015625",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1786.0,0.6342329545454546,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1324; bisection_disclosures_bits=334; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=662",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1267.0,0.4499289772727273,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=467; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=336",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1112.0,0.3948863636363636,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=664; bisection_disclosures_bits=320; verification_bits=128; other_disclosures_bits=0; candidate_flips=80; verified_flips=80; total_blocks_checked=332; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.1015625",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1804.0,0.640625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=1320; bisection_disclosures_bits=356; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=660",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1112.0,0.3948863636363636,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=664; bisection_disclosures_bits=320; verification_bits=128; other_disclosures_bits=0; candidate_flips=80; verified_flips=80; total_blocks_checked=332; status_reason=no_verified_success; success=0/4; raw_ser=0.4140625; post_ir_ser=0.1015625",cascade_lite
real_typeii_20db_d1024_bw20_blk0,1024,20.0,4148.0,0.405078125,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=2400; bisection_disclosures_bits=1236; verification_bits=512; other_disclosures_bits=0; candidate_flips=309; verified_flips=309; total_blocks_checked=1200; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.46484375",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1786.0,0.6342329545454546,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=1324; bisection_disclosures_bits=334; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=662",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1292.0,0.4588068181818182,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=680; bisection_disclosures_bits=484; verification_bits=128; other_disclosures_bits=0; candidate_flips=104; verified_flips=104; total_blocks_checked=340",cascade_lite
real_typeii_20db_d1024_bw20_blk0,1024,20.0,7038.0,0.6873046875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=2804; bisection_disclosures_bits=3722; verification_bits=512; other_disclosures_bits=0; candidate_flips=797; verified_flips=797; total_blocks_checked=1402; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.4970703125",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1267.0,0.4499289772727273,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=467; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=336",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,1292.0,0.4588068181818182,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=680; bisection_disclosures_bits=484; verification_bits=128; other_disclosures_bits=0; candidate_flips=104; verified_flips=104; total_blocks_checked=340",cascade_lite
real_typeii_20db_d1024_bw20_blk0,1024,20.0,6819.0,0.66591796875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=2768; bisection_disclosures_bits=3539; verification_bits=512; other_disclosures_bits=0; candidate_flips=753; verified_flips=753; total_blocks_checked=1384; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.486328125",cascade_lite
real_typeii_20db_d1024_bw20_blk0,1024,20.0,7038.0,0.6873046875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=2804; bisection_disclosures_bits=3722; verification_bits=512; other_disclosures_bits=0; candidate_flips=797; verified_flips=797; total_blocks_checked=1402; status_reason=no_verified_success; success=0/16; raw_ser=0.640625; post_ir_ser=0.4970703125",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7016.0,0.6228693181818182,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=5280; bisection_disclosures_bits=1224; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,4440.0,0.3941761363636363,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=2656; bisection_disclosures_bits=1272; verification_bits=512; other_disclosures_bits=0; candidate_flips=318; verified_flips=318; total_blocks_checked=1328; status_reason=no_verified_success; success=0/16; raw_ser=0.3984375; post_ir_ser=0.087890625",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1292.0,0.630859375,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=960; bisection_disclosures_bits=204; verification_bits=128; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=480; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.36328125",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7016.0,0.6228693181818182,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=5280; bisection_disclosures_bits=1224; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1292.0,0.630859375,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=960; bisection_disclosures_bits=204; verification_bits=128; other_disclosures_bits=0; candidate_flips=68; verified_flips=68; total_blocks_checked=480; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.36328125",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,4440.0,0.3941761363636363,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=2656; bisection_disclosures_bits=1272; verification_bits=512; other_disclosures_bits=0; candidate_flips=318; verified_flips=318; total_blocks_checked=1328; status_reason=no_verified_success; success=0/16; raw_ser=0.3984375; post_ir_ser=0.087890625",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7016.0,0.6228693181818182,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=5280; bisection_disclosures_bits=1224; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7016.0,0.6228693181818182,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=5280; bisection_disclosures_bits=1224; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,4440.0,0.3941761363636363,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=2656; bisection_disclosures_bits=1272; verification_bits=512; other_disclosures_bits=0; candidate_flips=318; verified_flips=318; total_blocks_checked=1328; status_reason=no_verified_success; success=0/16; raw_ser=0.3984375; post_ir_ser=0.087890625",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1954.0,0.9541015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=912; bisection_disclosures_bits=914; verification_bits=128; other_disclosures_bits=0; candidate_flips=242; verified_flips=242; total_blocks_checked=456; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.33203125",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1063.0,0.51904296875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=215; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1063.0,0.51904296875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=215; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,4440.0,0.3941761363636363,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=2656; bisection_disclosures_bits=1272; verification_bits=512; other_disclosures_bits=0; candidate_flips=318; verified_flips=318; total_blocks_checked=1328; status_reason=no_verified_success; success=0/16; raw_ser=0.3984375; post_ir_ser=0.087890625",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7096.0,0.6299715909090909,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=5294; bisection_disclosures_bits=1290; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2647",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,840.0,0.41015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1583.0,0.77294921875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=777; verification_bits=128; other_disclosures_bits=0; candidate_flips=183; verified_flips=183; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.41015625",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,840.0,0.41015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,4982.0,0.4422940340909091,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=2686; bisection_disclosures_bits=1784; verification_bits=512; other_disclosures_bits=0; candidate_flips=404; verified_flips=404; total_blocks_checked=1343",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1381.0,0.67431640625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7136.0,0.6335227272727273,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=5280; bisection_disclosures_bits=1344; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,5070.0,0.4501065340909091,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=2700; bisection_disclosures_bits=1858; verification_bits=512; other_disclosures_bits=0; candidate_flips=406; verified_flips=406; total_blocks_checked=1350",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1069.0,0.52197265625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=221; verification_bits=128; other_disclosures_bits=0; candidate_flips=62; verified_flips=62; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.37109375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1840.0,0.8984375,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=806; bisection_disclosures_bits=906; verification_bits=128; other_disclosures_bits=0; candidate_flips=224; verified_flips=224; total_blocks_checked=403; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.36328125",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1069.0,0.52197265625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=720; bisection_disclosures_bits=221; verification_bits=128; other_disclosures_bits=0; candidate_flips=62; verified_flips=62; total_blocks_checked=360; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.37109375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1826.0,0.8916015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=798; bisection_disclosures_bits=900; verification_bits=128; other_disclosures_bits=0; candidate_flips=222; verified_flips=222; total_blocks_checked=399; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.328125",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7136.0,0.6335227272727273,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=5280; bisection_disclosures_bits=1344; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2640",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1173.0,0.57275390625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=840; bisection_disclosures_bits=205; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=420; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1607.0,0.78466796875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=801; verification_bits=128; other_disclosures_bits=0; candidate_flips=184; verified_flips=184; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.39453125",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,840.0,0.41015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,962.0,0.4697265625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=600; bisection_disclosures_bits=234; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=300; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",cascade_lite
real_typeii_20db_d2048_bw20_blk0,2048,20.0,7096.0,0.6299715909090909,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=5294; bisection_disclosures_bits=1290; verification_bits=512; other_disclosures_bits=0; candidate_flips=408; verified_flips=408; total_blocks_checked=2647",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1825.0,0.89111328125,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=800; bisection_disclosures_bits=897; verification_bits=128; other_disclosures_bits=0; candidate_flips=223; verified_flips=223; total_blocks_checked=400; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.34375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1583.0,0.77294921875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=777; verification_bits=128; other_disclosures_bits=0; candidate_flips=183; verified_flips=183; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.41015625",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,962.0,0.4697265625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=600; bisection_disclosures_bits=234; verification_bits=128; other_disclosures_bits=0; candidate_flips=64; verified_flips=64; total_blocks_checked=300; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.3671875",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1659.0,0.81005859375,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=702; bisection_disclosures_bits=829; verification_bits=128; other_disclosures_bits=0; candidate_flips=196; verified_flips=196; total_blocks_checked=351; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.35546875",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,840.0,0.41015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1381.0,0.67431640625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,840.0,0.41015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",cascade_lite
real_typeii_20db_d4096_bw20_blk0,4096,20.0,1886.0,0.6139322916666666,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=1440; bisection_disclosures_bits=318; verification_bits=128; other_disclosures_bits=0; candidate_flips=106; verified_flips=106; total_blocks_checked=720",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,840.0,0.41015625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=480; bisection_disclosures_bits=232; verification_bits=128; other_disclosures_bits=0; candidate_flips=58; verified_flips=58; total_blocks_checked=240; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.375",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1583.0,0.77294921875,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[8, 16, 32, 64]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=678; bisection_disclosures_bits=777; verification_bits=128; other_disclosures_bits=0; candidate_flips=183; verified_flips=183; total_blocks_checked=339; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.41015625",cascade_lite
real_typeii_20db_d256_bw100_blk0,256,100.0,1381.0,0.67431640625,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=approximate_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=6; permutation_mode=seeded_random; parity_disclosures_bits=550; bisection_disclosures_bits=703; verification_bits=128; other_disclosures_bits=0; candidate_flips=152; verified_flips=152; total_blocks_checked=275; status_reason=no_verified_success; success=0/4; raw_ser=0.46875; post_ir_ser=0.40625",cascade_lite
