dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,notes,param_hash,real_ir_success,success_classification
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",3,identity,0,4,0,0,4,0.0,0.1171875,0.0703125,786.0,0.767578125,0.0,0.0014722000050824136,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=608; bisection_disclosures_bits=50; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=304; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.0703125",d6871fb94730b51d,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,seeded_random,1,4,2,0,2,0.5,0.1171875,0.015625,945.0,0.9228515625,0.0,0.0485935999895446,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=706; bisection_disclosures_bits=111; verification_bits=128; other_disclosures_bits=0; candidate_flips=41; verified_flips=41; total_blocks_checked=353",7354d2046d247234,False,verified_failure
real_typeii_20db_d16_bw100_blk0,16,100,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,1,4,1,0,3,0.25,0.19921875,0.0390625,632.0,0.6171875,0.0,0.06734180002240464,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=248; bisection_disclosures_bits=256; verification_bits=128; other_disclosures_bits=0; candidate_flips=54; verified_flips=54; total_blocks_checked=124",29020ebdb18ce89f,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",3,identity,1,4,0,0,4,0.0,0.1171875,0.0703125,786.0,0.767578125,0.0,0.005805499997222796,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=608; bisection_disclosures_bits=50; verification_bits=128; other_disclosures_bits=0; candidate_flips=15; verified_flips=15; total_blocks_checked=304; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.0703125",7db1c271a29cbcbd,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",4,identity,0,4,0,0,4,0.0,0.1171875,0.0546875,961.0,0.9384765625,0.0,0.001578199997311458,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=768; bisection_disclosures_bits=65; verification_bits=128; other_disclosures_bits=0; candidate_flips=19; verified_flips=19; total_blocks_checked=384; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.0546875",2faaaa245957cec2,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",4,identity,1,4,0,0,4,0.0,0.1171875,0.0546875,961.0,0.9384765625,0.0,0.0017708000086713582,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=768; bisection_disclosures_bits=65; verification_bits=128; other_disclosures_bits=0; candidate_flips=19; verified_flips=19; total_blocks_checked=384; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.0546875",e94e37ca4f54ec26,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,975.0,0.9521484375,0.0,0.06670440000016242,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=708; bisection_disclosures_bits=139; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=354",eb6b9d5df31d86f8,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,seeded_random,1,4,0,0,4,0.0,0.19921875,0.0625,574.0,0.560546875,0.0,0.054328199999872595,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=230; bisection_disclosures_bits=216; verification_bits=128; other_disclosures_bits=0; candidate_flips=48; verified_flips=48; total_blocks_checked=115; status_reason=no_verified_success; success=0/4; raw_ser=0.19921875; post_ir_ser=0.0625",29af1beb670bdf02,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,identity,1,4,0,0,4,0.0,0.1171875,0.08203125,364.0,0.35546875,0.0,0.0007615000067744404,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=192; bisection_disclosures_bits=44; verification_bits=128; other_disclosures_bits=0; candidate_flips=11; verified_flips=11; total_blocks_checked=96; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.08203125",b97861b5bfb007df,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,identity,0,4,0,0,4,0.0,0.1171875,0.08203125,396.0,0.38671875,0.0,0.0009985000069718808,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=224; bisection_disclosures_bits=44; verification_bits=128; other_disclosures_bits=0; candidate_flips=11; verified_flips=11; total_blocks_checked=112; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.08203125",4e9da68e0f171e1f,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",3,identity,1,4,0,0,4,0.0,0.1171875,0.08203125,396.0,0.38671875,0.0,0.0008103000000119209,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=224; bisection_disclosures_bits=44; verification_bits=128; other_disclosures_bits=0; candidate_flips=11; verified_flips=11; total_blocks_checked=112; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.08203125",12e60a79b80aac28,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,identity,0,4,0,0,4,0.0,0.1171875,0.08203125,364.0,0.35546875,0.0,0.006207600003108382,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=192; bisection_disclosures_bits=44; verification_bits=128; other_disclosures_bits=0; candidate_flips=11; verified_flips=11; total_blocks_checked=96; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.08203125",7f633f44f9b66e3b,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,1024.0,1.0,0.0,0.06995540001662448,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=754; bisection_disclosures_bits=142; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=377",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",2,seeded_random,1,4,1,0,3,0.25,0.1171875,0.03515625,693.0,0.6767578125,0.0,0.04457120000733994,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=440; bisection_disclosures_bits=125; verification_bits=128; other_disclosures_bits=0; candidate_flips=35; verified_flips=35; total_blocks_checked=220",624abde0af86ab7f,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,1,4,3,0,1,0.75,0.1171875,0.0234375,979.0,0.9560546875,0.0,0.07565360001171939,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=708; bisection_disclosures_bits=143; verification_bits=128; other_disclosures_bits=0; candidate_flips=41; verified_flips=41; total_blocks_checked=354",06922f5b1549a72b,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,1,4,0,0,4,0.0,0.1171875,0.08203125,412.0,0.40234375,0.0,0.001043199998093769,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=44; verification_bits=128; other_disclosures_bits=0; candidate_flips=11; verified_flips=11; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.08203125",b274fad8603600d1,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,650.0,0.634765625,0.0,0.04527890001190826,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=324; bisection_disclosures_bits=198; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=162",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",4,identity,0,4,0,0,4,0.0,0.1171875,0.08203125,412.0,0.40234375,0.0,0.027020999987144023,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=240; bisection_disclosures_bits=44; verification_bits=128; other_disclosures_bits=0; candidate_flips=11; verified_flips=11; total_blocks_checked=120; status_reason=no_verified_success; success=0/4; raw_ser=0.1171875; post_ir_ser=0.08203125",aeacee9a04c960ac,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,identity,1,4,1,0,3,0.25,0.23828125,0.0234375,1046.0,1.021484375,0.0,0.002430900000035763,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=768; bisection_disclosures_bits=150; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=384",3f252f07ce424b12,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",2,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,814.0,0.794921875,0.0,0.05573369999183342,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=526; bisection_disclosures_bits=160; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=263",a8b77a06b4a8c66b,True,real_ir_success
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",2,seeded_random,0,4,2,0,2,0.5,0.1171875,0.01953125,507.0,0.4951171875,0.0,0.029896700027165934,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=196; bisection_disclosures_bits=183; verification_bits=128; other_disclosures_bits=0; candidate_flips=42; verified_flips=42; total_blocks_checked=98",dd7816676bf6e07b,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,1,4,2,0,2,0.5,0.1171875,0.03125,611.0,0.5966796875,0.0,0.07149499998195097,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=324; bisection_disclosures_bits=159; verification_bits=128; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=162",8423d62fa77f89d5,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,identity,0,4,1,0,3,0.25,0.23828125,0.0234375,1046.0,1.021484375,0.0,0.02750150000792928,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=768; bisection_disclosures_bits=150; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=384",a13ee2a8e214a2c1,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",2,seeded_random,1,4,3,0,1,0.75,0.23828125,0.0078125,1084.0,1.05859375,0.0,0.02323579997755587,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=776; bisection_disclosures_bits=180; verification_bits=128; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=388",7354d2046d247234,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,identity,0,4,1,0,3,0.25,0.23828125,0.0234375,1334.0,1.302734375,0.0,0.002817199972923845,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=1056; bisection_disclosures_bits=150; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=528",de9542c356f237d9,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,identity,1,4,1,0,3,0.25,0.23828125,0.0234375,1334.0,1.302734375,0.0,0.0028984000091440976,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=1056; bisection_disclosures_bits=150; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=528",9d564316fde14cb8,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,identity,0,4,1,0,3,0.25,0.23828125,0.0234375,1174.0,1.146484375,0.0,0.012785099999746308,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=896; bisection_disclosures_bits=150; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=448",3126004ba81eb888,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,identity,1,4,1,0,3,0.25,0.23828125,0.0234375,1174.0,1.146484375,0.0,0.002508100005798042,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=896; bisection_disclosures_bits=150; verification_bits=128; other_disclosures_bits=0; candidate_flips=56; verified_flips=56; total_blocks_checked=448",980002d4a26462ee,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,702.0,0.685546875,0.0,0.03757230000337586,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=376; bisection_disclosures_bits=198; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=188",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",2,identity,1,4,0,0,4,0.0,0.23828125,0.06640625,800.0,0.78125,0.0,0.0018445999885443598,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=520; bisection_disclosures_bits=152; verification_bits=128; other_disclosures_bits=0; candidate_flips=44; verified_flips=44; total_blocks_checked=260; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.06640625",2cca18232a17d99f,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,1,4,2,0,2,0.5,0.1171875,0.03125,663.0,0.6474609375,0.0,0.09623480000300333,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=376; bisection_disclosures_bits=159; verification_bits=128; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=188",9b5934726b7a6d94,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",2,seeded_random,1,4,1,0,3,0.25,0.1171875,0.0625,439.0,0.4287109375,0.0,0.06642449999344535,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=seeded_random; parity_disclosures_bits=194; bisection_disclosures_bits=117; verification_bits=128; other_disclosures_bits=0; candidate_flips=27; verified_flips=27; total_blocks_checked=97",681ccb6691fc7891,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,1,4,3,0,1,0.75,0.1171875,0.0234375,760.0,0.7421875,0.0,0.1533202999853529,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=488; bisection_disclosures_bits=144; verification_bits=128; other_disclosures_bits=0; candidate_flips=41; verified_flips=41; total_blocks_checked=244",8c14481b3b13ba97,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",3,identity,1,4,0,0,4,0.0,0.23828125,0.06640625,888.0,0.8671875,0.0,0.0020834000024478883,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=608; bisection_disclosures_bits=152; verification_bits=128; other_disclosures_bits=0; candidate_flips=44; verified_flips=44; total_blocks_checked=304; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.06640625",7db1c271a29cbcbd,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",2,identity,0,4,0,0,4,0.0,0.23828125,0.06640625,800.0,0.78125,0.0,0.024128600023686886,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=520; bisection_disclosures_bits=152; verification_bits=128; other_disclosures_bits=0; candidate_flips=44; verified_flips=44; total_blocks_checked=260; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.06640625",979209ff46816fd4,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,587.0,0.5732421875,0.0,0.0864681999955792,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=246; bisection_disclosures_bits=213; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=123",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d16_bw100_blk0,16,100,4,4,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,4,2,0,2,0.5,0.19921875,0.02734375,640.0,0.625,0.0,0.20122340001398697,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=252; bisection_disclosures_bits=260; verification_bits=128; other_disclosures_bits=0; candidate_flips=57; verified_flips=57; total_blocks_checked=126",3ddb0e813f8c9fa7,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",4,identity,1,4,0,0,4,0.0,0.23828125,0.06640625,1055.0,1.0302734375,0.0,0.0022594000038225204,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=768; bisection_disclosures_bits=159; verification_bits=128; other_disclosures_bits=0; candidate_flips=46; verified_flips=46; total_blocks_checked=384; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.06640625",e94e37ca4f54ec26,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",4,identity,0,4,0,0,4,0.0,0.23828125,0.06640625,1055.0,1.0302734375,0.0,0.0021644000080414116,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=identity; parity_disclosures_bits=768; bisection_disclosures_bits=159; verification_bits=128; other_disclosures_bits=0; candidate_flips=46; verified_flips=46; total_blocks_checked=384; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.06640625",2faaaa245957cec2,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"12,6,24,13",3,identity,0,4,0,0,4,0.0,0.23828125,0.06640625,888.0,0.8671875,0.0,0.00215869999374263,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=identity; parity_disclosures_bits=608; bisection_disclosures_bits=152; verification_bits=128; other_disclosures_bits=0; candidate_flips=44; verified_flips=44; total_blocks_checked=304; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.06640625",d6871fb94730b51d,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,identity,0,4,0,0,4,0.0,0.23828125,0.12890625,432.0,0.421875,0.0,0.0010745000035967678,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=192; bisection_disclosures_bits=112; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=96; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.12890625",7f633f44f9b66e3b,False,verified_failure
real_typeii_20db_d16_bw60_blk0,16,60,4,4,cascade_lite,no_verified_success,internal_cascade_lite,"16,32,64,128",2,identity,1,4,0,0,4,0.0,0.23828125,0.12890625,432.0,0.421875,0.0,0.0011642000172287226,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[16, 32, 64, 128]; num_passes=2; permutation_mode=identity; parity_disclosures_bits=192; bisection_disclosures_bits=112; verification_bits=128; other_disclosures_bits=0; candidate_flips=28; verified_flips=28; total_blocks_checked=96; status_reason=no_verified_success; success=0/4; raw_ser=0.23828125; post_ir_ser=0.12890625",b97861b5bfb007df,False,verified_failure
real_typeii_20db_d16_bw180_blk0,16,180,4,4,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,4,4,0,0,1.0,0.1171875,0.0,884.0,0.86328125,0.0,0.1817633000027854,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=580; bisection_disclosures_bits=176; verification_bits=128; other_disclosures_bits=0; candidate_flips=47; verified_flips=47; total_blocks_checked=290",d8c9e97fcf2fa52f,True,real_ir_success
