dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,False,0.03125,0.01171875,0.015625,0.0078125,96.0,4,0.16820000018924475,4,30,60,4,32,0,1,1,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.125,0.046875,112.0,20,0.2327999973203987,4,30,60,20,32,0,5,5,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,239.0,53,21.006499999202788,3,77,154,53,32,0,15,15,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,140.0,52,6.167000014102086,3,28,56,52,32,0,12,12,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,100.0,12,7.172099984018132,3,28,56,12,32,0,3,3,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,True,0.1875,0.06640625,0.0,0.0,171.0,81,10.912400000961497,3,29,58,81,32,0,17,17,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,False,0.15625,0.05859375,0.109375,0.046875,104.0,12,0.24449999909847975,4,30,60,12,32,0,3,3,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,identity,0,aeacee9a04c960ac
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,False,0.09375,0.046875,0.078125,0.0390625,100.0,8,26.32540001650341,4,30,60,8,32,0,2,2,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,identity,0,aeacee9a04c960ac
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,False,0.03125,0.01171875,0.015625,0.0078125,96.0,4,0.17129999469034374,4,30,60,4,32,0,1,1,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,identity,0,aeacee9a04c960ac
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.125,0.046875,112.0,20,0.2652000111993402,4,30,60,20,32,0,5,5,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,identity,0,aeacee9a04c960ac
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.0625,0.03125,268.0,44,0.6690000009257346,2,96,192,44,32,0,16,16,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,3f252f07ce424b12
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,254.0,30,0.5788999842479825,2,96,192,30,32,0,10,10,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,3f252f07ce424b12
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,258.0,34,0.5582000012509525,2,96,192,34,32,0,14,14,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,3f252f07ce424b12
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.015625,0.0078125,266.0,42,0.6084000051487237,2,96,192,42,32,0,16,16,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,3f252f07ce424b12
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,217.0,53,0.8886999858077615,2,66,132,53,32,0,15,15,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,a8b77a06b4a8c66b
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,204.0,40,9.714199986774474,2,66,132,40,32,0,12,12,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,a8b77a06b4a8c66b
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,174.0,12,5.005700018955395,2,65,130,12,32,0,3,3,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,a8b77a06b4a8c66b
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,True,0.1875,0.06640625,0.0,0.0,219.0,55,40.10270000435412,2,66,132,55,32,0,17,17,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,a8b77a06b4a8c66b
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,False,0.15625,0.05859375,0.015625,0.00390625,144.0,62,10.07779999054037,2,25,50,62,32,0,14,14,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,dd7816676bf6e07b
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,132.0,52,10.548099991865456,2,24,48,52,32,0,12,12,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,dd7816676bf6e07b
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,92.0,12,1.2058000138495117,2,24,48,12,32,0,3,3,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,dd7816676bf6e07b
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.0625,0.015625,139.0,57,8.043400011956692,2,25,50,57,32,0,13,13,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,dd7816676bf6e07b
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,236.0,50,24.637199996504933,3,77,154,50,32,0,15,15,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8423d62fa77f89d5
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,False,0.09375,0.046875,0.03125,0.0078125,135.0,45,10.462099977303296,3,29,58,45,32,0,10,10,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8423d62fa77f89d5
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,100.0,12,2.042600011918694,3,28,56,12,32,0,3,3,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8423d62fa77f89d5
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.09375,0.0234375,140.0,52,34.32830001111142,3,28,56,52,32,0,11,11,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8423d62fa77f89d5
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.0625,0.03125,268.0,44,0.6584999791812152,2,96,192,44,32,0,16,16,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,a13ee2a8e214a2c1
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,254.0,30,25.67920001456514,2,96,192,30,32,0,10,10,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,a13ee2a8e214a2c1
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,258.0,34,0.548299984075129,2,96,192,34,32,0,14,14,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,a13ee2a8e214a2c1
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.015625,0.0078125,266.0,42,0.5994999955873936,2,96,192,42,32,0,16,16,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,a13ee2a8e214a2c1
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.296875,0.09375,0.0,0.0,297.0,67,1.0485999810043722,2,99,198,67,32,0,24,24,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,1,7354d2046d247234
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,True,0.171875,0.046875,0.0,0.0,258.0,34,4.173099994659424,2,96,192,34,32,0,12,12,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,1,7354d2046d247234
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.03125,0.0078125,256.0,32,17.288300005020574,2,96,192,32,32,0,12,12,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,1,7354d2046d247234
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,True,0.265625,0.0703125,0.0,0.0,273.0,47,0.7048999832477421,2,97,194,47,32,0,18,18,"8,4,16,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,1,7354d2046d247234
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.0625,0.03125,340.0,44,0.7970000151544809,4,132,264,44,32,0,16,16,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,de9542c356f237d9
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,326.0,30,0.5651999963447452,4,132,264,30,32,0,10,10,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,de9542c356f237d9
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,330.0,34,0.6364000146277249,4,132,264,34,32,0,14,14,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,de9542c356f237d9
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.015625,0.0078125,338.0,42,0.7981999951880425,4,132,264,42,32,0,16,16,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,de9542c356f237d9
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.0625,0.03125,340.0,44,0.8513999928254634,4,132,264,44,32,0,16,16,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,9d564316fde14cb8
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,326.0,30,0.5742000066675246,4,132,264,30,32,0,10,10,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,9d564316fde14cb8
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,330.0,34,0.6316000071819872,4,132,264,34,32,0,14,14,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,9d564316fde14cb8
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.015625,0.0078125,338.0,42,0.8211999956984073,4,132,264,42,32,0,16,16,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,9d564316fde14cb8
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.0625,0.03125,300.0,44,0.7577000069431961,3,112,224,44,32,0,16,16,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,3126004ba81eb888
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,286.0,30,10.731899994425476,3,112,224,30,32,0,10,10,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,3126004ba81eb888
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,290.0,34,0.5978000117465854,3,112,224,34,32,0,14,14,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,3126004ba81eb888
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.015625,0.0078125,298.0,42,0.6786000158172101,3,112,224,42,32,0,16,16,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,3126004ba81eb888
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.0625,0.03125,300.0,44,0.731800013454631,3,112,224,44,32,0,16,16,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,980002d4a26462ee
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,286.0,30,0.5224999913480133,3,112,224,30,32,0,10,10,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,980002d4a26462ee
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,True,0.21875,0.0546875,0.0,0.0,290.0,34,0.5910999898333102,3,112,224,34,32,0,14,14,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,980002d4a26462ee
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.015625,0.0078125,298.0,42,0.6483000179287046,3,112,224,42,32,0,16,16,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,980002d4a26462ee
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,279.0,53,18.002700002398342,4,97,194,53,32,0,15,15,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,144.0,52,0.5433000042103231,4,30,60,52,32,0,12,12,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,104.0,12,15.804599999682978,4,30,60,12,32,0,3,3,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,True,0.1875,0.06640625,0.0,0.0,175.0,81,3.199400001903996,4,31,62,81,32,0,17,17,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.0390625,210.0,48,0.5676999862771481,2,65,130,48,32,0,14,14,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,2cca18232a17d99f
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,199.0,37,0.44109998270869255,2,65,130,37,32,0,10,10,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,2cca18232a17d99f
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.0625,0.015625,195.0,33,0.4067000118084252,2,65,130,33,32,0,10,10,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,2cca18232a17d99f
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.109375,0.03125,196.0,34,0.4138000076636672,2,65,130,34,32,0,10,10,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,2cca18232a17d99f
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,276.0,50,32.40850000292994,4,97,194,50,32,0,15,15,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,9b5934726b7a6d94
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,False,0.09375,0.046875,0.03125,0.0078125,139.0,45,0.4850999976042658,4,31,62,45,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,9b5934726b7a6d94
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,104.0,12,22.700500005157664,4,30,60,12,32,0,3,3,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,9b5934726b7a6d94
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.09375,0.0234375,144.0,52,40.620199986733496,4,30,60,52,32,0,11,11,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,9b5934726b7a6d94
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,False,0.15625,0.05859375,0.09375,0.03125,112.0,32,20.915099972626194,2,24,48,32,32,0,7,7,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,681ccb6691fc7891
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,False,0.09375,0.046875,0.046875,0.015625,115.0,33,0.9383000142406672,2,25,50,33,32,0,8,8,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,681ccb6691fc7891
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,92.0,12,12.354600010439754,2,24,48,12,32,0,3,3,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,681ccb6691fc7891
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.109375,0.03125,120.0,40,32.19040000112727,2,24,48,40,32,0,9,9,"16,32,64,128",2,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,681ccb6691fc7891
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,293.0,37,18.451000010827556,3,112,224,37,32,0,15,15,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8c14481b3b13ba97
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,227.0,43,41.15190001903102,3,76,152,43,32,0,12,12,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8c14481b3b13ba97
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,100.0,12,33.13060000073165,3,28,56,12,32,0,3,3,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8c14481b3b13ba97
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,False,0.1875,0.06640625,0.09375,0.0234375,140.0,52,60.55759999435395,3,28,56,52,32,0,11,11,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,1,8c14481b3b13ba97
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.0390625,232.0,48,0.7613000052515417,3,76,152,48,32,0,14,14,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,7db1c271a29cbcbd
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,221.0,37,0.4556999774649739,3,76,152,37,32,0,10,10,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,7db1c271a29cbcbd
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.0625,0.015625,217.0,33,0.42279998888261616,3,76,152,33,32,0,10,10,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,7db1c271a29cbcbd
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.109375,0.03125,218.0,34,0.42680001934058964,3,76,152,34,32,0,10,10,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,7db1c271a29cbcbd
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.0390625,210.0,48,0.7305000035557896,2,65,130,48,32,0,14,14,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,979209ff46816fd4
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,199.0,37,22.571100009372458,2,65,130,37,32,0,10,10,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,979209ff46816fd4
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.0625,0.015625,195.0,33,0.4054000019095838,2,65,130,33,32,0,10,10,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,979209ff46816fd4
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.109375,0.03125,196.0,34,0.40049999370239675,2,65,130,34,32,0,10,10,"12,6,24,13",2,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,979209ff46816fd4
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.15625,0.05859375,0.0,0.0,164.0,68,9.018899989314377,4,32,64,68,32,0,15,15,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.09375,0.046875,0.0,0.0,144.0,52,9.669599996414036,4,30,60,52,32,0,12,12,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,2,True,True,0.03125,0.01171875,0.0,0.0,104.0,12,11.756899999454618,4,30,60,12,32,0,3,3,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,3,True,True,0.1875,0.06640625,0.0,0.0,175.0,81,55.99719999008812,4,31,62,81,32,0,17,17,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,False,0.265625,0.09765625,0.078125,0.02734375,184.0,86,1.838899974245578,4,33,66,86,32,0,18,18,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,False,0.140625,0.0546875,0.03125,0.0078125,146.0,54,52.86910000722855,4,30,60,54,32,0,12,12,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,2,True,True,0.171875,0.04296875,0.0,0.0,144.0,50,40.09779999614693,4,31,62,50,32,0,11,11,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,3,True,True,0.21875,0.0625,0.0,0.0,166.0,70,106.38809998636134,4,32,64,70,32,0,16,16,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.03125,279.0,55,0.7710999925620854,4,96,192,55,32,0,16,16,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,e94e37ca4f54ec26
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,261.0,37,0.5011000030208379,4,96,192,37,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,e94e37ca4f54ec26
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.0625,0.015625,257.0,33,0.4785000055562705,4,96,192,33,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,e94e37ca4f54ec26
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.109375,0.03125,258.0,34,0.4921999934595078,4,96,192,34,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,1,e94e37ca4f54ec26
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.03125,279.0,55,0.7039000047370791,4,96,192,55,32,0,16,16,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,2faaaa245957cec2
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,261.0,37,0.4918999911751598,4,96,192,37,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,2faaaa245957cec2
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.0625,0.015625,257.0,33,0.4741000011563301,4,96,192,33,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,2faaaa245957cec2
real_typeii_20db_d16_bw60_blk0,cascade_lite,3,True,False,0.265625,0.0703125,0.109375,0.03125,258.0,34,0.4791999817825854,4,96,192,34,32,0,10,10,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,2faaaa245957cec2
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.296875,0.09375,0.078125,0.0390625,232.0,48,0.7042000070214272,3,76,152,48,32,0,14,14,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,d6871fb94730b51d
real_typeii_20db_d16_bw60_blk0,cascade_lite,1,True,False,0.171875,0.046875,0.015625,0.0078125,221.0,37,0.5371000152081251,3,76,152,37,32,0,10,10,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,d6871fb94730b51d
real_typeii_20db_d16_bw60_blk0,cascade_lite,2,True,False,0.21875,0.0546875,0.0625,0.015625,217.0,33,0.464299984741956,3,76,152,33,32,0,10,10,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,identity,0,d6871fb94730b51d
