source_tag,frame_id,raw_ser,status,reason,iterations,exact_correct
type2_1p5M_20260121_183806,1025,0.2578125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,1026,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,1027,0.296875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,1028,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,1029,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,1030,0.21484375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,1031,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,1032,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,1033,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,1034,0.21875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,1035,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,1036,0.2421875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,1037,0.28125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,500,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,501,0.21875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,502,0.26171875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,503,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,504,0.2578125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,505,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,506,0.27734375,syndrome_consistent,exact_correct,13,True
type2_1M_20260121_184040,507,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,508,0.21484375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,509,0.21484375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,510,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,511,0.203125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,512,0.1953125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,513,0.2265625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,514,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,515,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,516,0.203125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,517,0.2421875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,518,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,519,0.2421875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,520,0.25,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,521,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,522,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,523,0.2265625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,524,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,525,0.21484375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,526,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,527,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,528,0.2421875,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,529,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,530,0.265625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,531,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,532,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,533,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,534,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,535,0.25,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,536,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,537,0.28515625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,538,0.23828125,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,539,0.21875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,540,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,541,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,542,0.234375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,543,0.21875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,544,0.25390625,syndrome_consistent,exact_correct,8,True
type2_1M_20260121_184040,545,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,546,0.234375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,547,0.19140625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,548,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,549,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,550,0.234375,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,551,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,552,0.25,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,553,0.25390625,syndrome_consistent,exact_correct,10,True
type2_1M_20260121_184040,554,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,555,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,556,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,557,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,558,0.19921875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,559,0.25,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,560,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,561,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,562,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,563,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,564,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,565,0.26953125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,566,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,567,0.296875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,568,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,569,0.2890625,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,570,0.234375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,571,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,572,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,573,0.2578125,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,574,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,575,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,576,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,577,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,578,0.25,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,579,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,580,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,581,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,582,0.265625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,583,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,584,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,585,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,586,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,587,0.234375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,588,0.21875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,589,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,590,0.2421875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,591,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,592,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,593,0.17578125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,594,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,595,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,596,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,597,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,598,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,599,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,600,0.25,syndrome_consistent,exact_correct,8,True
type2_1M_20260121_184040,601,0.28125,syndrome_consistent,exact_correct,8,True
type2_1M_20260121_184040,602,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,603,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,604,0.20703125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,605,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,606,0.203125,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,607,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,608,0.234375,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,609,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,610,0.21484375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,611,0.1796875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,612,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,613,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,614,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,615,0.25,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,616,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,617,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,618,0.234375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,619,0.21875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,620,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,621,0.28515625,syndrome_consistent,exact_correct,8,True
type2_1M_20260121_184040,622,0.30078125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,623,0.296875,syndrome_consistent,exact_correct,9,True
type2_1M_20260121_184040,624,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,625,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,626,0.203125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,627,0.26953125,decode_failed,iteration_limit,100,False
type2_1M_20260121_184040,628,0.23046875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,629,0.25390625,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,630,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,631,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,632,0.25390625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,633,0.23046875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,634,0.19140625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,635,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,636,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,637,0.265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,638,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,639,0.2109375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,640,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,641,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,642,0.2421875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,643,0.203125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,644,0.28125,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,645,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,646,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,647,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,648,0.234375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,649,0.29296875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,650,0.28515625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,651,0.2421875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,652,0.28125,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,653,0.19921875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,654,0.265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,655,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,656,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,657,0.25,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,658,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,659,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,660,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,661,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,662,0.234375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,663,0.23046875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,664,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,665,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,666,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,667,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,668,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,669,0.203125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,670,0.1875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,671,0.25,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,672,0.234375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,673,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,674,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,675,0.2421875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,676,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,677,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,678,0.265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,679,0.25,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,680,0.234375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,681,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,682,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,683,0.15625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,684,0.25,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,685,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,686,0.19921875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,687,0.19140625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,688,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,689,0.18359375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,690,0.21484375,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,691,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,692,0.265625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,693,0.26171875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,694,0.29296875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,695,0.26953125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,696,0.20703125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,697,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,698,0.2421875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,699,0.171875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,700,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,701,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,702,0.19140625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,703,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,704,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,705,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,706,0.28125,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,707,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,708,0.23046875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,709,0.2109375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,710,0.234375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,711,0.20703125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,712,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,713,0.21875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,714,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,715,0.23828125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,716,0.21875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,717,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,718,0.2265625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,719,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,720,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,721,0.22265625,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,722,0.3125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,723,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,724,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,725,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,726,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,727,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,728,0.28515625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,729,0.234375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,730,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,731,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,732,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,733,0.21484375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,734,0.21484375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,735,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,736,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,737,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,738,0.18359375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,739,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,740,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,741,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,742,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,743,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,744,0.25,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,745,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,746,0.18359375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,747,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,748,0.24609375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,749,0.2421875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,912,0.25390625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,913,0.29296875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,914,0.24609375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,915,0.27734375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,916,0.2734375,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,917,0.27734375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,918,0.3125,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,919,0.26171875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,920,0.2578125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,921,0.25390625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,922,0.25390625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,923,0.24609375,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,924,0.265625,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,925,0.28125,syndrome_consistent,exact_correct,11,True
type2_2M_20260121_183657,926,0.2578125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,927,0.28125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,928,0.28125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,929,0.25390625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,930,0.2734375,syndrome_consistent,exact_correct,12,True
type2_2M_20260121_183657,931,0.25390625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,932,0.23828125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,933,0.23046875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,934,0.265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,935,0.23828125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,936,0.21484375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,937,0.26953125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,938,0.24609375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,939,0.3046875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,940,0.25390625,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,941,0.234375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,942,0.29296875,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,943,0.26953125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,944,0.2578125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,945,0.28515625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,946,0.24609375,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,947,0.26953125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,948,0.23046875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,949,0.2578125,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,950,0.28515625,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,951,0.2265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,952,0.28125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,953,0.3125,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,954,0.28125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,955,0.24609375,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,956,0.25,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,957,0.29296875,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,958,0.2265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,959,0.27734375,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,960,0.20703125,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,961,0.18359375,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,962,0.26953125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,963,0.23828125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,964,0.2734375,syndrome_consistent,exact_correct,12,True
type2_2M_20260121_183657,965,0.23828125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,966,0.2421875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,967,0.25390625,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,968,0.25390625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,969,0.2421875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,970,0.23828125,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,971,0.2734375,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,972,0.30859375,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,973,0.28125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,974,0.19921875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,975,0.23046875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,976,0.2421875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,977,0.25,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,978,0.23828125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,979,0.2265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,980,0.28515625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,981,0.2578125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,982,0.21484375,decode_failed,iteration_limit,100,False
type2_2M_20260121_183657,983,0.27734375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,984,0.234375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,985,0.2421875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,986,0.2265625,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,987,0.2265625,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,988,0.23828125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,989,0.2578125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,990,0.22265625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,991,0.2421875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,992,0.23046875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,993,0.2890625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,994,0.24609375,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,995,0.2890625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,996,0.2265625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,997,0.26953125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,998,0.28515625,syndrome_consistent,exact_correct,5,True
