dataset_id,dimension,bin_width_ps,frame_cap,frames_used_actual,method,method_status,backend_status,block_size_schedule,num_passes,permutation_mode,seed,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,raw_ser,post_ir_ser,leak_EC_actual_bits,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,notes,param_hash,real_ir_success,success_classification
real_typeii_20db_d32_bw100_blk0,32,100,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.23046875,0.0,1386.0,1.0828125,0.0,0.19114189999527298,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1120; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=90; verified_flips=90; total_blocks_checked=560",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.31640625,0.0,1616.0,1.2625,0.0,0.10394270002143458,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=258; verification_bits=32; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=663",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,1,1,0,0,1.0,0.31640625,0.0,1616.0,1.2625,0.0,0.13981439999770373,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=258; verification_bits=32; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=663",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.16796875,0.0,1414.0,1.1046875,0.0,0.17973069997970015,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1128; bisection_disclosures_bits=254; verification_bits=32; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=564",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.31640625,0.0,1616.0,1.2625,0.0,0.1309956000186503,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=258; verification_bits=32; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=663",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.16796875,0.0,1612.0,1.259375,0.0,0.18696399999316782,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=254; verification_bits=32; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=663",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw180_blk0,32,180,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.16796875,0.0,1612.0,1.259375,0.0,0.20839470002101734,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1326; bisection_disclosures_bits=254; verification_bits=32; other_disclosures_bits=0; candidate_flips=96; verified_flips=96; total_blocks_checked=663",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,1,1,0,0,1.0,0.31640625,0.0,1418.0,1.1078125,0.0,0.18480330001330003,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1128; bisection_disclosures_bits=258; verification_bits=32; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=564",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,1,1,0,0,1.0,0.26953125,0.0,1388.0,1.084375,0.0,0.1288522999966517,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1122; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=561",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.31640625,0.0,1418.0,1.1078125,0.0,0.1432693999959156,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1128; bisection_disclosures_bits=258; verification_bits=32; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=564",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.26953125,0.0,1586.0,1.2390625,0.0,0.1257272000075318,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1320; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=660",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.26953125,0.0,1586.0,1.2390625,0.0,0.11077420000219718,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1320; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=660",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d32_bw40_blk0,32,40,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,1,1,0,0,1.0,0.31640625,0.0,1418.0,1.1078125,0.0,0.18495130000519566,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1128; bisection_disclosures_bits=258; verification_bits=32; other_disclosures_bits=0; candidate_flips=95; verified_flips=95; total_blocks_checked=564",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,1,1,0,0,1.0,0.26953125,0.0,1586.0,1.2390625,0.0,0.15010100000654347,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=1320; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=660",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,1,1,0,0,1.0,0.125,0.0,810.0,1.0546875,0.0,0.08575040000141598,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=106; verification_bits=32; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=336",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.125,0.0,810.0,1.0546875,0.0,0.07314759999280795,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=106; verification_bits=32; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=336",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,1,1,0,0,1.0,0.0859375,0.0,705.0,0.91796875,0.0,0.05387219999101944,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=572; bisection_disclosures_bits=101; verification_bits=32; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=286",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,1,1,0,0,1.0,0.125,0.0,810.0,1.0546875,0.0,0.13266939998720773,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=106; verification_bits=32; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=336",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,1,1,0,0,1.0,0.125,0.0,930.0,1.2109375,0.0,0.10530349999316968,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=106; verification_bits=32; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=396",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.0859375,0.0,785.0,1.0221354166666667,0.0,0.05640610001864843,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=81; verification_bits=32; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=336",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.26953125,0.0,1388.0,1.084375,0.0,0.17831020001904108,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1122; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=561",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,1,1,0,0,1.0,0.0859375,0.0,785.0,1.0221354166666667,0.0,0.0861264000122901,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=81; verification_bits=32; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=336",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d32_bw60_blk0,32,60,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,1,1,0,0,1.0,0.26953125,0.0,1388.0,1.084375,0.0,0.20004749999498017,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=1122; bisection_disclosures_bits=234; verification_bits=32; other_disclosures_bits=0; candidate_flips=89; verified_flips=89; total_blocks_checked=561",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.125,0.0,930.0,1.2109375,0.0,0.11726560001261532,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=106; verification_bits=32; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=396",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.1171875,0.0,727.0,0.9466145833333334,0.0,0.03938970001763664,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=568; bisection_disclosures_bits=127; verification_bits=32; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=284",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,1,1,0,0,1.0,0.1171875,0.0,607.0,0.7903645833333334,0.0,0.0543189000163693,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[12, 6, 24, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=448; bisection_disclosures_bits=127; verification_bits=32; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=224",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.0859375,0.0,905.0,1.1783854166666667,0.0,0.08414340001763776,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=81; verification_bits=32; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=396",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,1,1,0,0,1.0,0.0859375,0.0,785.0,1.0221354166666667,0.0,0.09206219998304732,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=81; verification_bits=32; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=336",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,1,1,0,0,1.0,0.23828125,0.0,1006.0,1.3098958333333333,0.0,0.03218340000603348,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=796; bisection_disclosures_bits=178; verification_bits=32; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=398",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.1171875,0.0,813.0,1.05859375,0.0,0.05225290000089444,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=109; verification_bits=32; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=336",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw180_blk0,8,180,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.0859375,0.0,905.0,1.1783854166666667,0.0,0.09728079999331385,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=81; verification_bits=32; other_disclosures_bits=0; candidate_flips=29; verified_flips=29; total_blocks_checked=396",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,1,1,0,0,1.0,0.1171875,0.0,813.0,1.05859375,0.0,0.07012859999667853,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=672; bisection_disclosures_bits=109; verification_bits=32; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=336",e41b94e22127bc2a,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",3,seeded_random,0,1,1,0,0,1.0,0.23828125,0.0,886.0,1.1536458333333333,0.0,0.04832999999052845,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=676; bisection_disclosures_bits=178; verification_bits=32; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=338",1cdb1b55b06d0718,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.1171875,0.0,933.0,1.21484375,0.0,0.06383920001098886,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=109; verification_bits=32; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=396",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",4,seeded_random,0,1,1,0,0,1.0,0.23828125,0.0,1006.0,1.3098958333333333,0.0,0.06501520000165328,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=796; bisection_disclosures_bits=178; verification_bits=32; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=398",7ee822c7f60512c0,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",3,seeded_random,0,1,1,0,0,1.0,0.23828125,0.0,886.0,1.1536458333333333,0.0,0.07828310001059435,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=676; bisection_disclosures_bits=178; verification_bits=32; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=338",7bb66119b31ce8cd,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.23828125,0.0,1006.0,1.3098958333333333,0.0,0.06550950001110323,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=796; bisection_disclosures_bits=178; verification_bits=32; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=398",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw120_blk0,8,120,4,1,cascade_lite,ok,internal_cascade_lite,"8,4,16,13",4,seeded_random,0,1,1,0,0,1.0,0.125,0.0,930.0,1.2109375,0.0,0.16987559999688528,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=106; verification_bits=32; other_disclosures_bits=0; candidate_flips=38; verified_flips=38; total_blocks_checked=396",d8c9e97fcf2fa52f,True,real_ir_success
real_typeii_20db_d8_bw200_blk0,8,200,4,1,cascade_lite,ok,internal_cascade_lite,"16,32,64,128",4,seeded_random,0,1,1,0,0,1.0,0.1171875,0.0,933.0,1.21484375,0.0,0.12828400000580586,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=4; permutation_mode=seeded_random; parity_disclosures_bits=792; bisection_disclosures_bits=109; verification_bits=32; other_disclosures_bits=0; candidate_flips=39; verified_flips=39; total_blocks_checked=396",3ddb0e813f8c9fa7,True,real_ir_success
real_typeii_20db_d8_bw50_blk0,8,50,4,1,cascade_lite,ok,internal_cascade_lite,"12,6,24,13",3,seeded_random,0,1,1,0,0,1.0,0.23828125,0.0,886.0,1.1536458333333333,0.0,0.07433470000978559,"internal_cascade_lite simplified multi-pass parity/bisection baseline; leakage_accounting=exact_internal_transcript; mapping=gray; block_size_schedule=[8, 4, 16, 13]; num_passes=3; permutation_mode=seeded_random; parity_disclosures_bits=676; bisection_disclosures_bits=178; verification_bits=32; other_disclosures_bits=0; candidate_flips=66; verified_flips=66; total_blocks_checked=338",e41b94e22127bc2a,True,real_ir_success
